,target
44535,3
44536,3
44537,8
44538,9
44539,2
44540,0
44541,7
44542,3
44543,0
44544,1
44545,7
44546,6
44547,1
44548,0
44549,8
44550,8
44551,0
44552,6
44553,6
44554,6
44555,0
44556,1
44557,0
44558,1
44559,0
44560,3
44561,7
44562,7
44563,1
44564,1
44565,4
44566,0
44567,0
44568,5
44569,6
44570,4
44571,0
44572,3
44573,9
44574,6
44575,2
44576,6
44577,7
44578,1
44579,2
44580,1
44581,0
44582,7
44583,8
44584,6
44585,1
44586,7
44587,7
44588,2
44589,9
44590,7
44591,3
44592,4
44593,0
44594,5
44595,2
44596,0
44597,3
44598,3
44599,1
44600,5
44601,5
44602,4
44603,0
44604,4
44605,2
44606,2
44607,2
44608,7
44609,8
44610,1
44611,5
44612,1
44613,0
44614,6
44615,7
44616,3
44617,9
44618,3
44619,2
44620,9
44621,8
44622,0
44623,9
44624,1
44625,3
44626,6
44627,9
44628,5
44629,0
44630,5
44631,0
44632,5
44633,5
44634,2
44635,0
44636,9
44637,1
44638,6
44639,0
44640,2
44641,6
44642,2
44643,7
44644,5
44645,8
44646,1
44647,2
44648,1
44649,6
44650,3
44651,1
44652,4
44653,0
44654,8
44655,8
44656,2
44657,5
44658,7
44659,8
44660,4
44661,5
44662,9
44663,9
44664,3
44665,1
44666,7
44667,3
44668,9
44669,1
44670,9
44671,9
44672,4
44673,6
44674,7
44675,1
44676,6
44677,3
44678,7
44679,9
44680,2
44681,5
44682,5
44683,5
44684,9
44685,5
44686,5
44687,1
44688,5
44689,0
44690,2
44691,4
44692,0
44693,5
44694,3
44695,5
44696,2
44697,2
44698,0
44699,8
44700,1
44701,1
44702,0
44703,9
44704,0
44705,7
44706,9
44707,0
44708,0
44709,8
44710,0
44711,4
44712,7
44713,1
44714,4
44715,0
44716,2
44717,7
44718,6
44719,5
44720,9
44721,2
44722,0
44723,0
44724,8
44725,9
44726,5
44727,8
44728,6
44729,8
44730,5
44731,7
44732,7
44733,8
44734,6
44735,4
44736,6
44737,0
44738,7
44739,4
44740,3
44741,5
44742,0
44743,9
44744,6
44745,2
44746,2
44747,0
44748,0
44749,9
44750,5
44751,7
44752,4
44753,2
44754,0
44755,3
44756,4
44757,7
44758,2
44759,6
44760,6
44761,6
44762,9
44763,4
44764,2
44765,5
44766,0
44767,8
44768,1
44769,5
44770,9
44771,5
44772,6
44773,7
44774,0
44775,9
44776,2
44777,6
44778,6
44779,2
44780,1
44781,3
44782,5
44783,2
44784,0
44785,8
44786,6
44787,2
44788,3
44789,7
44790,3
44791,5
44792,4
44793,0
44794,2
44795,4
44796,7
44797,9
44798,8
44799,7
44800,9
44801,5
44802,7
44803,3
44804,9
44805,3
44806,5
44807,0
44808,8
44809,6
44810,0
44811,6
44812,0
44813,6
44814,1
44815,4
44816,6
44817,0
44818,2
44819,7
44820,8
44821,2
44822,0
44823,7
44824,9
44825,1
44826,2
44827,3
44828,4
44829,4
44830,2
44831,0
44832,1
44833,3
44834,6
44835,2
44836,5
44837,4
44838,1
44839,2
44840,8
44841,2
44842,7
44843,8
44844,2
44845,2
44846,8
44847,6
44848,9
44849,5
44850,3
44851,3
44852,2
44853,4
44854,9
44855,5
44856,7
44857,9
44858,8
44859,6
44860,5
44861,8
44862,2
44863,2
44864,9
44865,7
44866,0
44867,7
44868,1
44869,2
44870,9
44871,2
44872,1
44873,3
44874,1
44875,7
44876,0
44877,4
44878,8
44879,6
44880,2
44881,8
44882,8
44883,8
44884,7
44885,0
44886,2
44887,0
44888,1
44889,5
44890,6
44891,8
44892,7
44893,6
44894,8
44895,7
44896,9
44897,3
44898,5
44899,3
44900,1
44901,2
44902,6
44903,4
44904,5
44905,7
44906,1
44907,7
44908,3
44909,0
44910,0
44911,2
44912,8
44913,8
44914,7
44915,1
44916,3
44917,1
44918,0
44919,0
44920,9
44921,5
44922,7
44923,0
44924,6
44925,3
44926,1
44927,2
44928,4
44929,5
44930,0
44931,6
44932,0
44933,8
44934,2
44935,0
44936,0
44937,6
44938,3
44939,7
44940,5
44941,4
44942,0
44943,1
44944,1
44945,6
44946,8
44947,1
44948,7
44949,9
44950,9
44951,7
44952,1
44953,5
44954,8
44955,2
44956,1
44957,0
44958,6
44959,0
44960,2
44961,1
44962,4
44963,1
44964,1
44965,0
44966,7
44967,3
44968,4
44969,0
44970,7
44971,7
44972,4
44973,0
44974,0
44975,4
44976,9
44977,6
44978,1
44979,3
44980,2
44981,4
44982,4
44983,6
44984,3
44985,2
44986,0
44987,0
44988,4
44989,8
44990,0
44991,4
44992,3
44993,7
44994,0
44995,1
44996,6
44997,3
44998,8
44999,5
45000,2
45001,1
45002,4
45003,7
45004,6
45005,2
45006,5
45007,4
45008,3
45009,8
45010,8
45011,9
45012,9
45013,6
45014,2
45015,7
45016,2
45017,1
45018,3
45019,2
45020,9
45021,0
45022,5
45023,8
45024,7
45025,1
45026,6
45027,5
45028,7
45029,9
45030,5
45031,9
45032,8
45033,2
45034,0
45035,5
45036,8
45037,7
45038,3
45039,3
45040,0
45041,5
45042,5
45043,9
45044,8
45045,0
45046,2
45047,2
45048,0
45049,3
45050,2
45051,2
45052,5
45053,6
45054,0
45055,3
45056,5
45057,0
45058,4
45059,1
45060,0
45061,3
45062,8
45063,4
45064,1
45065,3
45066,9
45067,1
45068,9
45069,2
45070,4
45071,9
45072,1
45073,9
45074,4
45075,5
45076,2
45077,0
45078,6
45079,7
45080,8
45081,6
45082,3
45083,8
45084,7
45085,1
45086,4
45087,2
45088,8
45089,6
45090,1
45091,5
45092,7
45093,1
45094,4
45095,6
45096,1
45097,9
45098,2
45099,8
45100,6
45101,7
45102,9
45103,7
45104,4
45105,6
45106,0
45107,7
45108,0
45109,8
45110,4
45111,1
45112,0
45113,0
45114,1
45115,1
45116,7
45117,0
45118,6
45119,9
45120,2
45121,7
45122,1
45123,2
45124,1
45125,2
45126,7
45127,2
45128,9
45129,9
45130,8
45131,0
45132,2
45133,8
45134,6
45135,6
45136,6
45137,4
45138,5
45139,4
45140,7
45141,0
45142,7
45143,3
45144,8
45145,8
45146,8
45147,8
45148,7
45149,8
45150,7
45151,4
45152,6
45153,8
45154,2
45155,7
45156,9
45157,6
45158,1
45159,6
45160,2
45161,0
45162,4
45163,6
45164,6
45165,6
45166,6
45167,0
45168,5
45169,5
45170,0
45171,7
45172,3
45173,8
45174,1
45175,9
45176,2
45177,0
45178,1
45179,7
45180,5
45181,2
45182,9
45183,2
45184,3
45185,8
45186,6
45187,7
45188,0
45189,0
45190,5
45191,2
45192,9
45193,0
45194,1
45195,9
45196,7
45197,1
45198,6
45199,8
45200,8
45201,0
45202,2
45203,5
45204,6
45205,2
45206,1
45207,5
45208,7
45209,4
45210,4
45211,3
45212,4
45213,6
45214,3
45215,6
45216,2
45217,3
45218,5
45219,6
45220,2
45221,9
45222,6
45223,1
45224,1
45225,0
45226,3
45227,7
45228,9
45229,8
45230,0
45231,3
45232,5
45233,2
45234,1
45235,3
45236,3
45237,6
45238,0
45239,4
45240,1
45241,4
45242,0
45243,3
45244,6
45245,1
45246,1
45247,3
45248,0
45249,3
45250,1
45251,8
45252,9
45253,8
45254,8
45255,1
45256,5
45257,0
45258,3
45259,0
45260,1
45261,2
45262,7
45263,5
45264,1
45265,4
45266,1
45267,7
45268,0
45269,1
45270,1
45271,1
45272,5
45273,6
45274,6
45275,3
45276,4
45277,4
45278,7
45279,0
45280,6
45281,3
45282,0
45283,6
45284,2
45285,6
45286,7
45287,2
45288,2
45289,2
45290,5
45291,1
45292,3
45293,8
45294,5
45295,2
45296,8
45297,0
45298,2
45299,9
45300,7
45301,4
45302,8
45303,2
45304,6
45305,0
45306,3
45307,8
45308,5
45309,9
45310,1
45311,0
45312,4
45313,9
45314,9
45315,0
45316,1
45317,6
45318,2
45319,4
45320,1
45321,1
45322,2
45323,9
45324,9
45325,0
45326,6
45327,7
45328,6
45329,0
45330,8
45331,3
45332,8
45333,7
45334,9
45335,7
45336,1
45337,1
45338,0
45339,1
45340,9
45341,2
45342,1
45343,1
45344,0
45345,4
45346,8
45347,4
45348,7
45349,6
45350,8
45351,4
45352,5
45353,8
45354,1
45355,9
45356,2
45357,4
45358,6
45359,9
45360,4
45361,0
45362,4
45363,7
45364,9
45365,3
45366,7
45367,4
45368,5
45369,8
45370,2
45371,2
45372,3
45373,2
45374,7
45375,5
45376,2
45377,1
45378,6
45379,0
45380,5
45381,0
45382,1
45383,0
45384,4
45385,5
45386,4
45387,3
45388,0
45389,7
45390,8
45391,9
45392,4
45393,1
45394,3
45395,6
45396,5
45397,6
45398,2
45399,5
45400,8
45401,7
45402,5
45403,4
45404,9
45405,8
45406,9
45407,3
45408,2
45409,4
45410,4
45411,5
45412,2
45413,8
45414,6
45415,0
45416,0
45417,9
45418,6
45419,4
45420,5
45421,5
45422,5
45423,7
45424,3
45425,6
45426,6
45427,2
45428,0
45429,8
45430,4
45431,3
45432,1
45433,1
45434,2
45435,3
45436,9
45437,0
45438,1
45439,3
45440,1
45441,1
45442,4
45443,3
45444,5
45445,4
45446,1
45447,1
45448,3
45449,4
45450,5
45451,9
45452,6
45453,3
45454,9
45455,7
45456,3
45457,0
45458,6
45459,8
45460,7
45461,0
45462,3
45463,7
45464,2
45465,2
45466,2
45467,0
45468,9
45469,5
45470,2
45471,2
45472,1
45473,7
45474,2
45475,1
45476,2
45477,3
45478,5
45479,8
45480,8
45481,8
45482,4
45483,0
45484,6
45485,2
45486,5
45487,1
45488,3
45489,0
45490,9
45491,8
45492,6
45493,0
45494,6
45495,2
45496,5
45497,1
45498,2
45499,2
45500,1
45501,5
45502,7
45503,7
45504,0
45505,5
45506,6
45507,5
45508,1
45509,4
45510,6
45511,4
45512,3
45513,1
45514,3
45515,2
45516,4
45517,9
45518,2
45519,1
45520,5
45521,9
45522,1
45523,9
45524,3
45525,3
45526,1
45527,7
45528,1
45529,5
45530,3
45531,4
45532,8
45533,3
45534,1
45535,1
45536,0
45537,0
45538,9
45539,2
45540,9
45541,8
45542,0
45543,8
45544,1
45545,8
45546,3
45547,7
45548,8
45549,9
45550,2
45551,8
45552,1
45553,4
45554,9
45555,6
45556,8
45557,5
45558,3
45559,3
45560,1
45561,8
45562,8
45563,0
45564,5
45565,0
45566,2
45567,5
45568,7
45569,1
45570,7
45571,5
45572,9
45573,3
45574,3
45575,9
45576,5
45577,1
45578,8
45579,6
45580,7
45581,0
45582,3
45583,6
45584,3
45585,8
45586,0
45587,4
45588,1
45589,7
45590,4
45591,1
45592,9
45593,9
45594,7
45595,5
45596,9
45597,6
45598,5
45599,3
45600,0
45601,0
45602,5
45603,3
45604,5
45605,8
45606,7
45607,0
45608,1
45609,7
45610,2
45611,5
45612,3
45613,1
45614,3
45615,6
45616,1
45617,3
45618,1
45619,2
45620,0
45621,3
45622,8
45623,8
45624,6
45625,5
45626,1
45627,3
45628,2
45629,3
45630,2
45631,8
45632,0
45633,0
45634,4
45635,8
45636,3
45637,8
45638,2
45639,5
45640,9
45641,3
45642,6
45643,3
45644,3
45645,0
45646,4
45647,6
45648,8
45649,8
45650,2
45651,0
45652,0
45653,2
45654,5
45655,9
45656,5
45657,1
45658,3
45659,8
45660,6
45661,7
45662,3
45663,4
45664,1
45665,0
45666,3
45667,8
45668,0
45669,5
45670,9
45671,3
45672,0
45673,8
45674,3
45675,9
45676,0
45677,2
45678,1
45679,1
45680,4
45681,0
45682,2
45683,5
45684,5
45685,6
45686,8
45687,3
45688,4
45689,6
45690,6
45691,2
45692,7
45693,2
45694,1
45695,1
45696,5
45697,3
45698,1
45699,7
45700,6
45701,7
45702,1
45703,0
45704,0
45705,3
45706,1
45707,4
45708,9
45709,2
45710,2
45711,9
45712,1
45713,8
45714,9
45715,6
45716,5
45717,2
45718,1
45719,3
45720,9
45721,8
45722,9
45723,9
45724,1
45725,1
45726,2
45727,3
45728,4
45729,3
45730,3
45731,7
45732,0
45733,0
45734,1
45735,4
45736,7
45737,9
45738,0
45739,6
45740,3
45741,5
45742,7
45743,6
45744,7
45745,5
45746,9
45747,3
45748,4
45749,2
45750,7
45751,1
45752,0
45753,1
45754,1
45755,3
45756,2
45757,2
45758,0
45759,2
45760,5
45761,5
45762,2
45763,8
45764,0
45765,4
45766,1
45767,5
45768,3
45769,3
45770,5
45771,3
45772,3
45773,3
45774,9
45775,9
45776,1
45777,5
45778,0
45779,0
45780,6
45781,8
45782,4
45783,7
45784,0
45785,0
45786,6
45787,6
45788,0
45789,4
45790,4
45791,4
45792,7
45793,7
45794,5
45795,4
45796,6
45797,0
45798,5
45799,0
45800,2
45801,3
45802,6
45803,3
45804,0
45805,3
45806,2
45807,9
45808,5
45809,4
45810,0
45811,9
45812,0
45813,0
45814,0
45815,5
45816,3
45817,4
45818,1
45819,3
45820,4
45821,0
45822,6
45823,2
45824,9
45825,6
45826,9
45827,9
45828,1
45829,3
45830,1
45831,5
45832,5
45833,3
45834,9
45835,4
45836,7
45837,8
45838,0
45839,4
45840,6
45841,5
45842,1
45843,5
45844,4
45845,8
45846,1
45847,2
45848,4
45849,7
45850,4
45851,9
45852,2
45853,6
45854,5
45855,8
45856,2
45857,7
45858,6
45859,1
45860,5
45861,6
45862,1
45863,8
45864,0
45865,0
45866,3
45867,2
45868,4
45869,8
45870,4
45871,2
45872,5
45873,9
45874,8
45875,4
45876,6
45877,6
45878,4
45879,9
45880,8
45881,6
45882,7
45883,8
45884,0
45885,4
45886,6
45887,5
45888,4
45889,3
45890,2
45891,2
45892,3
45893,8
45894,6
45895,2
45896,1
45897,5
45898,3
45899,1
45900,4
45901,1
45902,6
45903,9
45904,6
45905,1
45906,7
45907,2
45908,4
45909,0
45910,7
45911,1
45912,8
45913,5
45914,1
45915,4
45916,5
45917,5
45918,5
45919,0
45920,3
45921,1
45922,9
45923,2
45924,9
45925,5
45926,2
45927,3
45928,9
45929,9
45930,4
45931,0
45932,0
45933,4
45934,3
45935,2
45936,1
45937,6
45938,4
45939,1
45940,4
45941,2
45942,9
45943,1
45944,7
45945,6
45946,2
45947,7
45948,9
45949,2
45950,0
45951,2
45952,9
45953,6
45954,6
45955,1
45956,2
45957,1
45958,8
45959,6
45960,8
45961,0
45962,5
45963,5
45964,3
45965,8
45966,1
45967,1
45968,7
45969,9
45970,8
45971,1
45972,6
45973,3
45974,2
45975,1
45976,2
45977,0
45978,7
45979,0
45980,0
45981,3
45982,2
45983,6
45984,1
45985,5
45986,1
45987,1
45988,2
45989,1
45990,8
45991,9
45992,6
45993,5
45994,7
45995,5
45996,3
45997,4
45998,5
45999,8
46000,0
46001,3
46002,1
46003,2
46004,8
46005,2
46006,6
46007,2
46008,5
46009,3
46010,5
46011,5
46012,3
46013,0
46014,6
46015,3
46016,5
46017,1
46018,7
46019,2
46020,7
46021,9
46022,0
46023,9
46024,0
46025,5
46026,0
46027,3
46028,2
46029,5
46030,4
46031,1
46032,3
46033,1
46034,0
46035,9
46036,4
46037,7
46038,7
46039,0
46040,0
46041,0
46042,1
46043,4
46044,6
46045,4
46046,2
46047,5
46048,1
46049,3
46050,4
46051,0
46052,5
46053,0
46054,2
46055,5
46056,0
46057,2
46058,2
46059,0
46060,3
46061,4
46062,1
46063,4
46064,0
46065,5
46066,1
46067,2
46068,4
46069,3
46070,3
46071,5
46072,1
46073,6
46074,0
46075,5
46076,1
46077,0
46078,0
46079,6
46080,8
46081,1
46082,6
46083,2
46084,3
46085,5
46086,9
46087,1
46088,8
46089,1
46090,3
46091,1
46092,3
46093,9
46094,0
46095,4
46096,4
46097,4
46098,0
46099,8
46100,8
46101,7
46102,7
46103,6
46104,7
46105,8
46106,4
46107,4
46108,2
46109,2
46110,2
46111,6
46112,4
46113,1
46114,9
46115,8
46116,3
46117,1
46118,2
46119,2
46120,2
46121,9
46122,1
46123,5
46124,1
46125,9
46126,5
46127,2
46128,5
46129,6
46130,2
46131,7
46132,3
46133,9
46134,8
46135,1
46136,3
46137,3
46138,4
46139,6
46140,6
46141,8
46142,6
46143,3
46144,0
46145,5
46146,1
46147,7
46148,8
46149,3
46150,2
46151,6
46152,4
46153,2
46154,0
46155,2
46156,5
46157,2
46158,6
46159,9
46160,8
46161,0
46162,4
46163,0
46164,0
46165,1
46166,9
46167,4
46168,5
46169,8
46170,2
46171,4
46172,0
46173,2
46174,3
46175,9
46176,4
46177,1
46178,2
46179,0
46180,8
46181,4
46182,3
46183,1
46184,6
46185,4
46186,4
46187,4
46188,7
46189,4
46190,9
46191,2
46192,5
46193,7
46194,4
46195,6
46196,4
46197,2
46198,9
46199,2
46200,8
46201,2
46202,4
46203,4
46204,6
46205,6
46206,8
46207,4
46208,8
46209,5
46210,0
46211,2
46212,0
46213,7
46214,4
46215,8
46216,3
46217,2
46218,5
46219,3
46220,0
46221,5
46222,1
46223,1
46224,8
46225,9
46226,8
46227,2
46228,7
46229,5
46230,7
46231,4
46232,6
46233,3
46234,5
46235,6
46236,2
46237,0
46238,8
46239,1
46240,9
46241,0
46242,2
46243,1
46244,4
46245,2
46246,7
46247,1
46248,6
46249,6
46250,9
46251,0
46252,0
46253,7
46254,8
46255,7
46256,9
46257,1
46258,0
46259,6
46260,0
46261,1
46262,4
46263,0
46264,0
46265,0
46266,2
46267,6
46268,0
46269,5
46270,4
46271,6
46272,1
46273,7
46274,8
46275,5
46276,9
46277,6
46278,4
46279,7
46280,3
46281,7
46282,8
46283,8
46284,8
46285,3
46286,0
46287,1
46288,4
46289,0
46290,2
46291,1
46292,6
46293,4
46294,1
46295,6
46296,4
46297,0
46298,3
46299,9
46300,3
46301,0
46302,1
46303,3
46304,4
46305,1
46306,2
46307,4
46308,3
46309,3
46310,9
46311,2
46312,5
46313,0
46314,1
46315,5
46316,7
46317,9
46318,9
46319,0
46320,0
46321,8
46322,0
46323,5
46324,1
46325,5
46326,6
46327,0
46328,2
46329,6
46330,9
46331,0
46332,8
46333,9
46334,2
46335,5
46336,1
46337,1
46338,9
46339,5
46340,5
46341,6
46342,5
46343,2
46344,6
46345,4
46346,6
46347,5
46348,4
46349,0
46350,2
46351,2
46352,6
46353,7
46354,7
46355,7
46356,1
46357,7
46358,9
46359,9
46360,0
46361,5
46362,9
46363,5
46364,5
46365,1
46366,2
46367,9
46368,2
46369,2
46370,9
46371,0
46372,6
46373,7
46374,0
46375,4
46376,2
46377,8
46378,9
46379,8
46380,3
46381,1
46382,6
46383,0
46384,4
46385,6
46386,5
46387,5
46388,4
46389,8
46390,9
46391,1
46392,1
46393,5
46394,5
46395,6
46396,1
46397,1
46398,2
46399,1
46400,0
46401,3
46402,3
46403,8
46404,6
46405,0
46406,6
46407,3
46408,3
46409,3
46410,0
46411,5
46412,7
46413,6
46414,8
46415,7
46416,7
46417,0
46418,1
46419,6
46420,8
46421,0
46422,6
46423,9
46424,6
46425,1
46426,8
46427,6
46428,4
46429,9
46430,6
46431,6
46432,1
46433,5
46434,4
46435,6
46436,0
46437,2
46438,6
46439,3
46440,6
46441,6
46442,9
46443,8
46444,2
46445,4
46446,0
46447,8
46448,7
46449,0
46450,5
46451,9
46452,1
46453,3
46454,9
46455,5
46456,6
46457,4
46458,1
46459,1
46460,4
46461,5
46462,5
46463,6
46464,4
46465,1
46466,1
46467,6
46468,2
46469,7
46470,2
46471,5
46472,5
46473,9
46474,8
46475,7
46476,4
46477,4
46478,1
46479,7
46480,9
46481,4
46482,2
46483,5
46484,0
46485,9
46486,4
46487,0
46488,8
46489,2
46490,6
46491,4
46492,6
46493,4
46494,0
46495,2
46496,2
46497,1
46498,4
46499,7
46500,2
46501,5
46502,8
46503,7
46504,4
46505,0
46506,6
46507,0
46508,4
46509,9
46510,8
46511,1
46512,0
46513,3
46514,6
46515,1
46516,6
46517,3
46518,3
46519,1
46520,4
46521,7
46522,5
46523,9
46524,0
46525,1
46526,9
46527,0
46528,3
46529,4
46530,5
46531,0
46532,3
46533,5
46534,3
46535,8
46536,5
46537,9
46538,6
46539,6
46540,7
46541,6
46542,3
46543,8
46544,7
46545,9
46546,3
46547,7
46548,8
46549,1
46550,2
46551,6
46552,1
46553,4
46554,5
46555,9
46556,2
46557,1
46558,6
46559,9
46560,7
46561,4
46562,0
46563,8
46564,0
46565,0
46566,7
46567,6
46568,8
46569,1
46570,9
46571,9
46572,3
46573,0
46574,4
46575,2
46576,3
46577,9
46578,9
46579,9
46580,6
46581,9
46582,1
46583,0
46584,1
46585,1
46586,4
46587,7
46588,1
46589,0
46590,3
46591,5
46592,6
46593,5
46594,0
46595,9
46596,8
46597,0
46598,0
46599,7
46600,1
46601,8
46602,4
46603,7
46604,7
46605,1
46606,5
46607,0
46608,8
46609,3
46610,2
46611,5
46612,5
46613,0
46614,4
46615,2
46616,0
46617,8
46618,2
46619,7
46620,3
46621,4
46622,8
46623,9
46624,9
46625,2
46626,3
46627,6
46628,6
46629,4
46630,3
46631,8
46632,2
46633,3
46634,0
46635,1
46636,1
46637,3
46638,4
46639,6
46640,0
46641,4
46642,0
46643,2
46644,9
46645,7
46646,0
46647,9
46648,9
46649,8
46650,0
46651,8
46652,5
46653,0
46654,3
46655,2
46656,9
46657,2
46658,8
46659,6
46660,8
46661,7
46662,5
46663,9
46664,8
46665,3
46666,4
46667,0
46668,3
46669,3
46670,1
46671,1
46672,6
46673,5
46674,7
46675,2
46676,3
46677,5
46678,4
46679,8
46680,0
46681,1
46682,7
46683,2
46684,8
46685,6
46686,7
46687,6
46688,4
46689,5
46690,7
46691,1
46692,8
46693,8
46694,2
46695,8
46696,7
46697,1
46698,6
46699,2
46700,4
46701,7
46702,0
46703,8
46704,0
46705,6
46706,7
46707,1
46708,1
46709,0
46710,5
46711,4
46712,2
46713,5
46714,9
46715,1
46716,4
46717,5
46718,6
46719,8
46720,0
46721,1
46722,9
46723,7
46724,0
46725,7
46726,3
46727,1
46728,3
46729,6
46730,8
46731,1
46732,2
46733,1
46734,0
46735,1
46736,6
46737,2
46738,1
46739,9
46740,9
46741,7
46742,2
46743,2
46744,5
46745,4
46746,0
46747,4
46748,4
46749,7
46750,6
46751,4
46752,6
46753,2
46754,0
46755,2
46756,8
46757,4
46758,2
46759,0
46760,1
46761,5
46762,2
46763,0
46764,0
46765,2
46766,0
46767,4
46768,8
46769,4
46770,8
46771,3
46772,6
46773,1
46774,3
46775,3
46776,5
46777,3
46778,3
46779,2
46780,5
46781,1
46782,2
46783,9
46784,7
46785,3
46786,7
46787,9
46788,5
46789,5
46790,5
46791,9
46792,7
46793,9
46794,7
46795,7
46796,9
46797,0
46798,8
46799,2
46800,2
46801,9
46802,6
46803,4
46804,8
46805,2
46806,5
46807,6
46808,2
46809,5
46810,9
46811,2
46812,5
46813,7
46814,8
46815,2
46816,9
46817,7
46818,3
46819,7
46820,1
46821,3
46822,7
46823,8
46824,3
46825,8
46826,7
46827,9
46828,0
46829,1
46830,2
46831,7
46832,8
46833,9
46834,3
46835,2
46836,4
46837,7
46838,8
46839,1
46840,8
46841,1
46842,8
46843,1
46844,1
46845,5
46846,1
46847,3
46848,3
46849,8
46850,3
46851,7
46852,4
46853,0
46854,2
46855,5
46856,1
46857,4
46858,9
46859,9
46860,2
46861,9
46862,5
46863,5
46864,5
46865,3
46866,4
46867,6
46868,6
46869,9
46870,1
46871,0
46872,4
46873,5
46874,4
46875,7
46876,7
46877,9
46878,1
46879,9
46880,5
46881,6
46882,7
46883,4
46884,7
46885,5
46886,8
46887,2
46888,4
46889,2
46890,1
46891,6
46892,7
46893,7
46894,3
46895,5
46896,7
46897,0
46898,6
46899,9
46900,9
46901,1
46902,1
46903,3
46904,9
46905,1
46906,9
46907,9
46908,5
46909,8
46910,1
46911,4
46912,3
46913,7
46914,4
46915,0
46916,7
46917,9
46918,1
46919,8
46920,1
46921,1
46922,7
46923,5
46924,7
46925,5
46926,3
46927,0
46928,6
46929,1
46930,1
46931,6
46932,9
46933,6
46934,0
46935,2
46936,1
46937,1
46938,1
46939,0
46940,3
46941,6
46942,3
46943,6
46944,5
46945,9
46946,1
46947,0
46948,2
46949,1
46950,3
46951,4
46952,1
46953,3
46954,5
46955,0
46956,3
46957,0
46958,2
46959,8
46960,1
46961,6
46962,6
46963,6
46964,9
46965,6
46966,8
46967,0
46968,2
46969,0
46970,3
46971,6
46972,8
46973,7
46974,8
46975,6
46976,5
46977,5
46978,0
46979,4
46980,9
46981,6
46982,5
46983,6
46984,8
46985,7
46986,0
46987,3
46988,8
46989,8
46990,1
46991,5
46992,9
46993,8
46994,4
46995,6
46996,9
46997,4
46998,2
46999,6
47000,3
47001,9
47002,3
47003,2
47004,3
47005,2
47006,2
47007,0
47008,1
47009,7
47010,0
47011,8
47012,7
47013,2
47014,9
47015,6
47016,8
47017,0
47018,5
47019,2
47020,2
47021,8
47022,2
47023,6
47024,5
47025,2
47026,7
47027,6
47028,5
47029,2
47030,3
47031,2
47032,5
47033,7
47034,1
47035,3
47036,6
47037,1
47038,8
47039,5
47040,6
47041,0
47042,6
47043,3
47044,1
47045,6
47046,3
47047,4
47048,3
47049,7
47050,5
47051,0
47052,0
47053,0
47054,9
47055,1
47056,0
47057,4
47058,6
47059,3
47060,1
47061,1
47062,7
47063,0
47064,9
47065,1
47066,8
47067,6
47068,5
47069,7
47070,8
47071,1
47072,0
47073,6
47074,1
47075,8
47076,2
47077,5
47078,3
47079,5
47080,8
47081,9
47082,0
47083,3
47084,8
47085,8
47086,9
47087,3
47088,4
47089,8
47090,3
47091,6
47092,7
47093,8
47094,0
47095,9
47096,8
47097,3
47098,1
47099,3
47100,0
47101,4
47102,4
47103,5
47104,9
47105,7
47106,2
47107,8
47108,7
47109,0
47110,2
47111,0
47112,4
47113,5
47114,9
47115,0
47116,4
47117,5
47118,8
47119,8
47120,0
47121,4
47122,7
47123,3
47124,7
47125,9
47126,2
47127,3
47128,1
47129,3
47130,9
47131,4
47132,0
47133,8
47134,1
47135,6
47136,8
47137,0
47138,2
47139,8
47140,2
47141,7
47142,4
47143,8
47144,6
47145,0
47146,0
47147,3
47148,1
47149,3
47150,3
47151,5
47152,5
47153,1
47154,2
47155,4
47156,3
47157,8
47158,7
47159,9
47160,6
47161,7
47162,3
47163,9
47164,9
47165,7
47166,9
47167,1
47168,3
47169,0
47170,7
47171,1
47172,9
47173,8
47174,9
47175,8
47176,6
47177,8
47178,6
47179,1
47180,6
47181,8
47182,0
47183,4
47184,7
47185,4
47186,9
47187,0
47188,2
47189,6
47190,5
47191,7
47192,3
47193,3
47194,0
47195,0
47196,9
47197,6
47198,2
47199,0
47200,9
47201,2
47202,5
47203,9
47204,8
47205,8
47206,1
47207,1
47208,4
47209,2
47210,0
47211,1
47212,3
47213,1
47214,5
47215,0
47216,5
47217,1
47218,0
47219,2
47220,7
47221,5
47222,8
47223,6
47224,5
47225,5
47226,5
47227,1
47228,4
47229,1
47230,6
47231,5
47232,1
47233,7
47234,7
47235,8
47236,3
47237,1
47238,0
47239,0
47240,7
47241,3
47242,9
47243,8
47244,3
47245,7
47246,7
47247,1
47248,1
47249,9
47250,4
47251,2
47252,7
47253,3
47254,5
47255,8
47256,9
47257,5
47258,0
47259,2
47260,2
47261,2
47262,2
47263,5
47264,6
47265,2
47266,5
47267,4
47268,7
47269,2
47270,4
47271,0
47272,9
47273,9
47274,5
47275,2
47276,4
47277,9
47278,6
47279,1
47280,0
47281,3
47282,0
47283,0
47284,7
47285,0
47286,9
47287,6
47288,2
47289,2
47290,2
47291,9
47292,6
47293,4
47294,8
47295,7
47296,7
47297,2
47298,3
47299,6
47300,2
47301,0
47302,3
47303,1
47304,3
47305,3
47306,2
47307,7
47308,5
47309,8
47310,1
47311,1
47312,2
47313,7
47314,2
47315,0
47316,0
47317,1
47318,9
47319,7
47320,4
47321,3
47322,0
47323,4
47324,7
47325,5
47326,7
47327,1
47328,2
47329,7
47330,2
47331,5
47332,6
47333,5
